hashedIpAddress,timestamp,durationInSec,play_duration,clean_path,source,target,links_coords,normalized_links_coords
48b48c6e6ce44cc3,1299956813,205,205,"['Asteroid', 'Solar_System', 'Earth', 'Human', 'Race', 'Anthropology']",Asteroid,Viking,"[[(1079, 75)], [(419, 202), (1575, 2389), (276, 1880), (274, 1998), (160, 2278), (812, 2628), (1687, 5355)], [(19, 2564), (443, 3232)], [(578, 1107)], [(19, 959), (1686, 1273), (404, 1317), (299, 3223)]]","[[(0.5708994708994709, 0.022949816401468787)], [(0.2216931216931217, 0.03537653239929948), (0.8333333333333334, 0.4183887915936953), (0.14603174603174604, 0.329246935201401), (0.14497354497354498, 0.3499124343257443), (0.08465608465608465, 0.3989492119089317), (0.42962962962962964, 0.4602451838879159), (0.8925925925925926, 0.9378283712784589)], [(0.010052910052910053, 0.4729754657812212), (0.2343915343915344, 0.596199963106438)], [(0.3058201058201058, 0.18617558022199798)], [(0.010052910052910053, 0.12737415327400717), (0.8920634920634921, 0.16907955903838492), (0.21375661375661376, 0.17492362863594102), (0.1582010582010582, 0.4280780980209855)]]"
48b48c6e6ce44cc3,1299957240,34,34,"['Theatre', 'Existentialism']",Theatre,Zebra,"[[(901, 944)]]","[[(0.4767195767195767, 0.39864864864864863)]]"
48b48c6e6ce44cc3,1299957479,79,79,"['Pyramid', 'Mexico']",Pyramid,Bean,"[[(1614, 664)]]","[[(0.8539682539682539, 0.3062730627306273)]]"
48b48c6e6ce44cc3,1299957561,34,34,"['Brain', 'Charles_Darwin', 'Isaac_Newton', 'Physics']",Brain,Telephone,"[[(642, 582)], [(617, 227), (635, 3395)], [(1710, 528), (653, 75)]]","[[(0.3396825396825397, 0.15524139770605494)], [(0.32645502645502644, 0.03997182602570875), (0.335978835978836, 0.5978165169924282)], [(0.9047619047619048, 0.14890016920473773), (0.3455026455026455, 0.021150592216582064)]]"
31f660ce431b3956,1299958270,1805,5,['Theatre'],Theatre,Zebra,[],[]
46e758b17c979c5f,1299959287,1809,9,['Asteroid'],Asteroid,Viking,[],[]
775a928b04af779f,1299964252,8,8,['Pyramid'],Pyramid,Bean,[],[]
334ecff306d4b80e,1299974181,1830,30,"['Asteroid', 'Carl_Friedrich_Gauss', 'Germany']",Asteroid,Viking,"[[(143, 1209)], [(1766, 368), (1810, 410), (1734, 432), (1734, 455), (436, 75), (691, 234), (371, 1200)]]","[[(0.07566137566137567, 0.36995104039167687)], [(0.9343915343915344, 0.18083538083538084), (0.9576719576719577, 0.20147420147420148), (0.9174603174603174, 0.2122850122850123), (0.9174603174603174, 0.22358722358722358), (0.2306878306878307, 0.036855036855036855), (0.3656084656084656, 0.11498771498771498), (0.1962962962962963, 0.5896805896805897)]]"
5d814eac3536af22,1299977859,1804,4,['Pyramid'],Pyramid,Bean,[],[]
143c04fc70c15f11,1299978078,138,138,"['Batman', 'Earthquake', 'Indonesia', 'Tsunami', 'Ocean', 'Crustacean']",Batman,Coconut_crab,"[[(803, 1350)], [(836, 1204)], [(1230, 2039)], [(651, 75)], [(38, 968)]]","[[(0.4248677248677249, 0.39566236811254396)], [(0.44232804232804235, 0.6783098591549296)], [(0.6507936507936508, 0.5168567807351078)], [(0.34444444444444444, 0.01576955424726661)], [(0.020105820105820106, 0.5138004246284501)]]"
22812f336389d9f5,1299978121,95,95,"['Asteroid', 'Earth', 'United_States', 'North_America', 'Europe']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(32, 281)], [(829, 75), (115, 493), (1358, 907), (986, 7791)], [(617, 113)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.016931216931216932, 0.051835454713152554)], [(0.43862433862433864, 0.009394964299135663), (0.06084656084656084, 0.06175623199298509), (0.7185185185185186, 0.11361643492421396), (0.5216931216931217, 0.9759488913942127)], [(0.32645502645502644, 0.038214406493067295)]]"
2b5b725f28754b47,1299984350,54,54,"['Brain', 'Cell_%28biology%29', 'Genetic_code']",Brain,Telephone,"[[], []]","[[], []]"
2b5b725f28754b47,1299986180,1822,22,"['Brain', 'Chordate']",Brain,Telephone,"[[(464, 1346)]]","[[(0.2455026455026455, 0.3590290744198453)]]"
4e5f1ca416c7a9a7,1299997256,90,90,"['Pyramid', 'Mesopotamia', 'Irrigation', 'Soil']",Pyramid,Bean,"[[(44, 577)], [(850, 796), (1725, 1833)], [(1437, 1539)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.4497354497354497, 0.18362168396770473), (0.9126984126984127, 0.4228373702422145)], [(0.7603174603174603, 0.6016419077404223)]]"
5adbf82c228a4f9b,1300029263,1844,44,['Brain'],Brain,Telephone,[],[]
067e711b3f26f3f3,1300052127,2035,235,"['Pyramid', 'Earth', 'United_States', 'Rocky_Mountains', 'Moss', 'Plant', 'Carolus_Linnaeus', 'Biology', 'Plant']",Pyramid,Bean,"[[(1574, 119)], [(32, 281)], [(1705, 1672), (143, 643), (208, 7222)], [(178, 1363)], [(1755, 470), (152, 75), (97, 154)], [(548, 173)], [(1433, 1256)], [(209, 960), (1435, 1357), (669, 2342)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.016931216931216932, 0.051835454713152554)], [(0.9021164021164021, 0.20944507077539773), (0.07566137566137567, 0.08054616059125642), (0.11005291005291006, 0.9046724289114368)], [(0.09417989417989418, 0.4628183361629881)], [(0.9285714285714286, 0.26009961261759823), (0.08042328042328042, 0.04150525733259546), (0.051322751322751325, 0.08522412838959602)], [(0.28994708994708995, 0.06794972505891594)], [(0.7582010582010582, 0.6047183437650457)], [(0.11058201058201059, 0.31925507149983373), (0.7592592592592593, 0.4512803458596608), (0.353968253968254, 0.7788493515131361)]]"
000a6e585b776c96,1300056248,1949,149,"['Brain', 'Mammal', 'Human']",Brain,Telephone,"[[(217, 829)], [(77, 113)]]","[[(0.11481481481481481, 0.22112563350226727)], [(0.040740740740740744, 0.025917431192660552)]]"
59d3b28922ba86d5,1300079810,162,162,"['Theatre', 'France', 'Mediterranean_Sea', 'Africa', 'Elephant', 'Kenya', 'Uganda', 'Sub-Saharan_Africa', 'Nigeria']",Theatre,Zebra,"[[(1152, 1009), (126, 2133)], [(299, 94), (1742, 3008), (897, 6687)], [(762, 75), (1800, 1722), (38, 1515)], [(1446, 659)], [(1799, 272), (1730, 1234)], [(785, 103), (118, 2936), (499, 3503), (0, 0), (0, 0), (0, 0), (0, 0)], [(933, 1579)], [(38, 1352)]]","[[(0.6095238095238096, 0.42609797297297297), (0.06666666666666667, 0.9007601351351351)], [(0.1582010582010582, 0.013778950454412195), (0.9216931216931217, 0.44092641454119025), (0.4746031746031746, 0.9802110817941952)], [(0.4031746031746032, 0.02717391304347826), (0.9523809523809523, 0.6239130434782608), (0.020105820105820106, 0.5489130434782609)], [(0.765079365079365, 0.09386127332288847)], [(0.9518518518518518, 0.04281441838501495), (0.9153439153439153, 0.19423894223201638)], [(0.41534391534391535, 0.026621866115275266), (0.06243386243386243, 0.7588524166451279), (0.26402116402116405, 0.9054019126389248), (0.0, 0.0), (0.0, 0.0), (0.0, 0.0), (0.0, 0.0)], [(0.4936507936507937, 0.4272186147186147)], [(0.020105820105820106, 0.6518804243008679)]]"
59d3b28922ba86d5,1300080051,64,64,"['Asteroid', 'Jupiter', 'Ancient_Rome', 'War', 'Tribe', 'Society']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(1138, 538)], [(1175, 157)], [(816, 1451)], [(433, 100)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.6021164021164022, 0.13373104648272433)], [(0.6216931216931217, 0.017594979267062646)], [(0.43174603174603177, 0.3682741116751269)], [(0.2270582066072365, 0.1557632398753894)]]"
7f03e54557b435b2,1300125612,1857,57,"['Asteroid', 'Jupiter']",Asteroid,Viking,"[[(176, 176), (1424, 176)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)]]"
081c28ff02b59ed2,1300128651,1806,6,['Brain'],Brain,Telephone,[],[]
3ab16d0b76fbcedc,1300164757,1833,33,"['Brain', 'Sleep', 'Cat']",Brain,Telephone,"[[(318, 332)], [(405, 1842)]]","[[(0.16825396825396827, 0.08855694851960523)], [(0.21428571428571427, 0.8226887003126395)]]"
051747ee1518ca2e,1300167636,5,5,['Brain'],Brain,Telephone,[],[]
051747ee1518ca2e,1300168075,146,146,"['Asteroid', 'Earth', 'Middle_Ages', 'Ottoman_Empire']",Asteroid,Viking,"[[(413, 1576), (1521, 1620)], [(1667, 4495)], [(289, 3524)]]","[[(0.21851851851851853, 0.48225214198286415), (0.8047619047619048, 0.49571603427172584)], [(0.882010582010582, 0.8291828076000738)], [(0.1529100529100529, 0.9091847265221878)]]"
051747ee1518ca2e,1300168386,42,42,"['Brain', 'Bee']",Brain,Telephone,"[[(1781, 953)]]","[[(0.9423280423280423, 0.2542011202987463)]]"
38dba4ba46f6f14e,1300168956,317,317,"['Brain', 'Cell_%28biology%29', 'Microscope', 'Telescope', 'Radio', 'Radio_frequency', 'Television', 'Sound']",Brain,Telephone,"[[], [], [(19, 138)], [(259, 183)], [(1008, 2985), (1429, 3195)], [(490, 564), (413, 608)], [(551, 75)]]","[[], [], [(0.010052910052910053, 0.11906816220880069)], [(0.13703703703703704, 0.06792873051224944)], [(0.5333333333333333, 0.8191547749725576), (0.7560846560846561, 0.8767837541163557)], [(0.25925925925925924, 0.22926829268292684), (0.21851851851851853, 0.24715447154471545)], [(0.29153439153439153, 0.020286718961319988)]]"
7f6b7bd7171810d0,1300171051,1898,98,"['Asteroid', 'Jupiter', 'Ancient_Rome', 'History', 'Anthropology']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(1138, 538)], [(1402, 5686)], [(1533, 371)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.6021164021164022, 0.13373104648272433)], [(0.7417989417989418, 0.6372296312899249)], [(0.8111111111111111, 0.27461139896373055)]]"
65a7df160b04e0a6,1300185797,654,654,"['Theatre', 'Actor', 'Middle_Ages', 'Africa', 'Kenya', 'Lake_Turkana']",Theatre,Zebra,"[[(440, 319)], [(598, 423)], [(741, 541)], [(1764, 2477), (19, 2867), (1387, 3276), (994, 3522), (49, 5184)], [(729, 198), (779, 217)]]","[[(0.2328042328042328, 0.13471283783783783)], [(0.3164021164021164, 0.27755905511811024)], [(0.39206349206349206, 0.13957688338493293)], [(0.9333333333333333, 0.352798746617291), (0.010052910052910053, 0.40834638940321893), (0.7338624338624339, 0.4666001994017946), (0.5259259259259259, 0.5016379433129183), (0.025925925925925925, 0.7383563594929498)], [(0.38571428571428573, 0.0511760144740243), (0.4121693121693122, 0.056086844145774105)]]"
1653aa49393ed5de,1300186994,19,19,['Asteroid'],Asteroid,Viking,[],[]
2a1d6370427e51e0,1300198913,136,136,"['Brain', 'Cell_%28biology%29', 'Genetic_code']",Brain,Telephone,"[[], []]","[[], []]"
2a1d6370427e51e0,1300199214,293,293,"['Theatre', 'Stage_%28theatre%29', 'Theatre_in_the_round']",Theatre,Zebra,"[[], []]","[[], []]"
304bcb4e1fa6c8a0,1300216958,76,76,"['Brain', 'Stroke']",Brain,Telephone,"[[(913, 2549)]]","[[(0.4830687830687831, 0.6799146439050413)]]"
304bcb4e1fa6c8a0,1300217137,178,178,"['Pyramid', 'Egypt', 'Agriculture', 'Egg_%28food%29', 'Food', 'Protein']",Pyramid,Bean,"[[(1490, 1008)], [(345, 471), (799, 2728)], [], [], [(515, 75), (599, 1906), (471, 2083)]]","[[(0.7883597883597884, 0.46494464944649444)], [(0.18253968253968253, 0.09729394753150175), (0.42275132275132277, 0.563519933897955)], [], [], [(0.2724867724867725, 0.034530386740331494), (0.31693121693121695, 0.8775322283609577), (0.2492063492063492, 0.9590239410681399)]]"
5ec287497dc39168,1300244696,110,110,"['Pyramid', 'Mexico', 'Tijuana']",Pyramid,Bean,"[[(1614, 664)], [(59, 2394), (56, 5647)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.031216931216931216, 0.3855693348365276), (0.02962962962962963, 0.909486229666613)]]"
6651b82757bd290f,1300247727,861,861,"['Brain', 'Computer_science', 'Internet']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(231, 449)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.12222222222222222, 0.13794162826420892)]]"
5ec287497dc39168,1300247880,163,163,['Brain'],Brain,Telephone,[],[]
277d1360037652bd,1300254330,1896,96,"['Pyramid', 'Mexico_City', 'Hern%C3%A1n_Cort%C3%A9s']",Pyramid,Bean,"[[(1071, 683)], []]","[[(0.5666666666666667, 0.31503690036900367)], []]"
0b77bcd01879639d,1300256255,1917,117,"['Brain', 'Bacteria', 'Plant', 'Light']",Brain,Telephone,"[[(423, 2657)], [(902, 1259), (684, 3569)], [(794, 431)]]","[[(0.22380952380952382, 0.7087223259535876)], [(0.47724867724867726, 0.3104808877928483), (0.3619047619047619, 0.8801479654747225)], [(0.4201058201058201, 0.16928515318146112)]]"
6651b82757bd290f,1300257213,1806,6,['Theatre'],Theatre,Zebra,[],[]
6f0bdea85102a71f,1300309424,1877,77,"['Pyramid', 'Mesopotamia', 'Soil']",Pyramid,Bean,"[[(44, 577)], [(1217, 1852)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.6439153439153439, 0.42722029988465976)]]"
25e58cdb392ec68c,1300321055,186,186,"['Pyramid', 'Mexico', 'Agriculture', 'Coffee']",Pyramid,Bean,"[[(1614, 664)], [(773, 2851)], [(1030, 1202)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.408994708994709, 0.45917216943147043)], [(0.544973544973545, 0.316066263476203)]]"
4045c7621ae56f02,1300343512,2026,226,['Asteroid'],Asteroid,Viking,[],[]
1646c8cb3e2fbae4,1300356997,48,48,['Asteroid'],Asteroid,Viking,[],[]
3241a0f838616650,1300360049,1820,20,"['Pyramid', 'Ancient_Egypt', 'Agriculture']",Pyramid,Bean,"[[(1362, 284), (866, 329)], [(231, 402)]]","[[(0.7206349206349206, 0.13099630996309963), (0.4582010582010582, 0.15175276752767528)], [(0.12222222222222222, 0.10379550735863671)]]"
640c65854c2218be,1300375019,1855,55,"['Pyramid', 'Mesopotamia', 'Irrigation', 'Soil']",Pyramid,Bean,"[[(44, 577)], [(850, 796), (1725, 1833)], [(1437, 1539)]]","[[(0.02328042328042328, 0.26614391143911437)], [(0.4497354497354497, 0.18362168396770473), (0.9126984126984127, 0.4228373702422145)], [(0.7603174603174603, 0.6016419077404223)]]"
7296805b48eab773,1300379763,78,78,"['Theatre', 'India', 'Mammal', 'Vertebrate', 'Chordate']",Theatre,Zebra,"[[(269, 2214), (224, 2255)], [(564, 2097)], [(1740, 371), (196, 75), (1089, 534)], [(198, 151)]]","[[(0.14232804232804233, 0.9349662162162162), (0.11851851851851852, 0.9522804054054054)], [(0.2984126984126984, 0.5448168355416991)], [(0.9206349206349206, 0.08509174311926605), (0.1037037037037037, 0.017201834862385322), (0.5761904761904761, 0.12247706422018349)], [(0.10476190476190476, 0.12387202625102543)]]"
7296805b48eab773,1300382105,1819,19,"['Theatre', 'Brazil']",Theatre,Zebra,"[[(330, 1785)]]","[[(0.1746031746031746, 0.7538006756756757)]]"
3021d73b33db6732,1300383441,1857,57,"['Asteroid', 'Sun', 'Stonehenge']",Asteroid,Viking,"[[(1259, 75), (1031, 1127)], [(977, 3315)]]","[[(0.6661375661375661, 0.022949816401468787), (0.5455026455026455, 0.34485924112607097)], [(0.5169312169312169, 0.7260183968462549)]]"
05b6c8f500839cd1,1300386492,2039,239,"['Pyramid', 'Mexico', 'Salsa_music', 'Colombia']",Pyramid,Bean,"[[(1614, 664)], [(1016, 4341)], [(621, 2561), (510, 2622)]]","[[(0.8539682539682539, 0.3062730627306273)], [(0.5375661375661376, 0.6991464003865356)], [(0.32857142857142857, 0.7985656376676021), (0.2698412698412698, 0.8175865294667914)]]"
26b1dedc74f580c0,1300395685,217,217,"['Pyramid', 'Earth', 'Photosynthesis', 'Plant', 'Soybean']",Pyramid,Bean,"[[(1574, 119)], [(135, 722)], [(535, 94), (684, 1041)], [(1399, 1037)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.07142857142857142, 0.13318575908503966)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)], [(0.7402116402116402, 0.40730557737627654)]]"
5114aafc19e66f91,1300421355,1837,37,"['Theatre', 'United_States']",Theatre,Zebra,"[[(66, 1890), (111, 2092), (156, 2174), (155, 2194)]]","[[(0.03492063492063492, 0.7981418918918919), (0.05873015873015873, 0.8834459459459459), (0.08253968253968254, 0.9180743243243243), (0.082010582010582, 0.9265202702702703)]]"
658dba8f6bc429a3,1300428278,1808,8,['Pyramid'],Pyramid,Bean,[],[]
1c7e3ebc060fa3cf,1300470267,1963,163,"['Pyramid', 'Earth', 'Photosynthesis', 'Plant']",Pyramid,Bean,"[[(1574, 119)], [(135, 722)], [(535, 94), (684, 1041)]]","[[(0.8328042328042328, 0.05488929889298893)], [(0.07142857142857142, 0.13318575908503966)], [(0.2830687830687831, 0.029634300126103404), (0.3619047619047619, 0.3281841109709962)]]"
0eaf4bdf05cdb1a4,1300471415,184,184,"['Theatre', 'Paris', 'London']",Theatre,Zebra,"[[(1116, 1009)], [(1339, 6561), (598, 6813), (45, 8727)]]","[[(0.5904761904761905, 0.42609797297297297)], [(0.7084656084656085, 0.710911257991115), (0.3164021164021164, 0.7382164914942031), (0.023809523809523808, 0.9456062411962293)]]"
7a77512040be5835,1300473281,1807,7,['Pyramid'],Pyramid,Bean,[],[]
20994985628b65ef,1300479042,209,209,"['Asteroid', 'Trojan_War', 'Greek_mythology', 'Mythology', 'Norse_mythology', 'Celtic_mythology']",Asteroid,Viking,"[[(1605, 2247)], [(1500, 75), (1760, 346)], [(324, 351)], [(1658, 75)], [(1038, 1509)]]","[[(0.8492063492063492, 0.6875764993880049)], [(0.7936507936507936, 0.01087429317094389), (0.9312169312169312, 0.05016673916195447)], [(0.17142857142857143, 0.06804963164017061)], [(0.8772486772486773, 0.03159224936815501)], [(0.5492063492063493, 0.45451807228915664)]]"
20994985628b65ef,1300479070,25,25,"['Asteroid', '1_Ceres', 'Roman_mythology', 'Mythology']",Asteroid,Viking,"[[(217, 157), (1801, 435), (1230, 325), (985, 393), (173, 1190), (44, 2419), (414, 2839)], [(1298, 75), (791, 173)], [(158, 75)]]","[[(0.11481481481481481, 0.04804161566707466), (0.9529100529100529, 0.13310893512851898), (0.6507936507936508, 0.09944920440636475), (0.5211640211640212, 0.12025703794369645), (0.09153439153439154, 0.36413708690330476), (0.02328042328042328, 0.7402080783353733), (0.21904761904761905, 0.8687270501835985)], [(0.6867724867724868, 0.03292361720807726), (0.4185185185185185, 0.07594381035996488)], [(0.0835978835978836, 0.036478599221789886)]]"
5c6a4edd40c7e070,1300488147,365,365,"['Asteroid', 'Jupiter', 'Ancient_Rome', 'France']",Asteroid,Viking,"[[(176, 176), (1424, 176)], [(1138, 538)], [(108, 6361), (538, 8757)]]","[[(0.09312169312169312, 0.05385556915544676), (0.7534391534391535, 0.05385556915544676)], [(0.6021164021164022, 0.13373104648272433)], [(0.05714285714285714, 0.7128768351451306), (0.28465608465608466, 0.9813963913482012)]]"
28044eee150531db,1300496692,1830,30,"['Asteroid', '3_Juno']",Asteroid,Viking,"[[(990, 412), (203, 1234), (44, 2472)]]","[[(0.5238095238095238, 0.12607099143206854), (0.10740740740740741, 0.37760097919216645), (0.02328042328042328, 0.7564259485924113)]]"
0dbf1c264b832599,1300563638,11,11,['Pyramid'],Pyramid,Bean,[],[]
77161de6395fac6e,1300571274,1864,64,"['Brain', 'Computer_science', 'Computer_programming']",Brain,Telephone,"[[(583, 2880), (19, 3409)], [(1403, 94), (19, 1809), (19, 3077), (883, 3121)]]","[[(0.30846560846560844, 0.7682048546279008), (0.010052910052910053, 0.9093091491064283)], [(0.7423280423280423, 0.028878648233486945), (0.010052910052910053, 0.5557603686635945), (0.010052910052910053, 0.9453149001536099), (0.4671957671957672, 0.9588325652841782)]]"
045ae0f643f81f40,1300584620,1892,92,"['Asteroid', 'Telescope', 'Netherlands', 'Belgium', 'European_Union', 'Switzerland']",Asteroid,Viking,"[[(699, 1403)], [(152, 363)], [(504, 94), (963, 303), (1023, 545), (939, 4649), (0, 0), (0, 0), (0, 0), (0, 0)], [(1617, 796), (1592, 1316), (19, 75), (1277, 221), (1341, 649)], [(457, 585), (928, 3686), (1018, 6403)]]","[[(0.36984126984126986, 0.42931456548347613)], [(0.08042328042328042, 0.13474387527839643)], [(0.26666666666666666, 0.01919934640522876), (0.5095238095238095, 0.061887254901960786), (0.5412698412698412, 0.11131535947712418), (0.49682539682539684, 0.9495506535947712), (0.0, 0.0), (0.0, 0.0), (0.0, 0.0), (0.0, 0.0)], [(0.8555555555555555, 0.22581560283687943), (0.8423280423280424, 0.37333333333333335), (0.010052910052910053, 0.02127659574468085), (0.6756613756613756, 0.0626950354609929), (0.7095238095238096, 0.18411347517730497)], [(0.2417989417989418, 0.08040131940626719), (0.491005291005291, 0.5065970313358988), (0.5386243386243387, 0.8800164925783397)]]"
